entropía
7,3471316532597
7,98437483711681
7,52572061471836
7,90135748200721
7,11838199065459
7,90162589525538
7,09514563618168
7,98394289240496
7,81743133327118
7,0791511817408
7,96478774560341
7,97933273508293
7,98150683031283
7,88732902917096
7,90505444014651
7,98413988418187
7,98232031540148
7,98374985198038
7,87037269720063
7,09605262686013
7,87335142139067
7,86591630264986
7,11838199065459
7,96547460397913
7,07035527084245
7,89271681770963
7,9731669849123
7,81303148737334
7,98431258215819
7,08607000631275
7,09514563618168
7,981884395527
7,98058223992979
7,97732629759469
7,07836300890763
7,97914260400066
7,6262507444148
7,87037269720063
7,98270959095729
7,98428790904465
7,0791511817408
7,11838199065459
7,9841701430087
7,96618751309497
7,3471316532597
7,98090376671346
7,11838199065459
7,98465302243481
7,98331457807034
7,87037269720063
7,98159574071565
7,9836695623408
7,11838199065459
7,07899011374089
7,98432110716336
7,09605262686013
7,98398526472882
7,87037269720063
7,984142095372
7,09514563618168
7,97239897230135
7,7178991409393
7,11838199065459
7,98413988418187
7,98428790904465
7,9019350025017
7,98412191700011
7,07836300890763
7,95856922494694
7,07899011374089
7,09514563618168
7,97644240172791
7,98369780807366
7,11838199065459
7,09514563618168
7,97712225899718
7,96855587472745
7,07735533664536
7,98481120983319
7,52572061471836
7,97542630806696
7,91485602162512
7,28879096145704
7,08607000631275
7,89898702655454
7,39144286331606
7,92844207776601
7,38336648626398
7,98413988418187
7,98428790904465
7,11838199065459
7,11838199065459
7,97893133901392
7,09514563618168
7,87037269720063
7,15518741205624
7,09605262686013
7,45257722596095
7,15131711237772
7,98326718056068
7,98462825590308
7,86691593196861
7,90736080861478
7,08119953025276
7,07178318770138
7,97427573753219
7,98374985198038
7,98413988418187
7,34938127259773
7,15122700227436
7,98428790904465
7,11838199065459
7,09514563618168
7,98374985198038
7,98413988418187
7,71570204486809
7,98428790904465
7,11838199065459
7,87037269720063
7,09514563618168
7,97169343562872
7,98211731817588
7,98374985198038
7,94634926343891
7,95933382130379
7,95703470269001
7,11838199065459
7,87037269720063
7,97437781621609
7,98481651344594
7,07589947445282
7,46122675063327
7,52572061471836
7,9839529997117
7,97824775731138
7,87037269720063
7,15518741205624
7,11838199065459
7,68400991755978
7,09605262686013
7,98187380875229
7,96999910615106
7,97636347681533
7,98437483711681
7,97515280634364
7,09514563618168
7,98058223992979
7,08614296498888
7,96259438542243
7,87037269720063
7,98413988418187
7,93263757085858
7,98428790904465
7,85759903164999
7,30550996376703
7,96123931367011
7,97933273508293
7,13343969119002
7,07589947445282
7,09605262686013
7,94634926343891
7,98119309389823
7,98211731817588
7,98413493592203


ltg
0,866655810243992
0,776450825358773
0,995398848912816
0,99014817073595
0,768367480286666
0,890921887440129
0,78081366076427
0,782770101481362
0,998615222471149
0,813755319783311
0,998650488431321
0,837978818780299
0,999104491334693
0,866655810243992
0,995398848912816
0,999438401168577
0,941290216821588
0,998650488431321
0,772381870808175
0,884746059169489
0,822697764437805
0,822597229208399
0,979579182417572
0,780215616694753
0,866655810243992
0,794242680291073
0,882821868818405
0,995398848912816
0,999465044115289
0,998650488431321
0,773923479957973
0,799838954181338
0,884267411761369
0,771266413664462
0,864332847383365
0,995398848912816
0,871379099304648
0,776450825358773
0,7870624288437
0,892539233303536
0,998615222471149
0,866655810243992
0,999228694802686
0,782539781100284
0,763914096297513
0,83001301496654
0,769052638138537
0,852533646805067
0,89983963036433
0,995398848912816
0,80235021644209
0,764563148341355
0,764567842962259
0,999613857865563
0,959372856575814
0,764555634431363
0,763914096297513
0,866655810243992
0,995398848912816
0,998615222471149
0,86891270172031
0,769368309796833
0,999171971807613
0,799361144444467
0,764989782435517
0,866655810243992
0,951022486079065
0,763914096297513
0,98547755004563
0,995398848912816
0,764555634431363
0,82391219725658
0,773391104514498
0,999488918469474
0,764555634431363
0,763914096297513
0,998650488431321
0,995398848912816
0,764989782435517
0,866655810243992
0,999465044115289
0,998615222471149
0,999117018182093
0,764989782435517
0,866655810243992
0,766562831338068
0,763914096297513
0,764555634431363
0,82391219725658
0,77470229642211
0,995398848912816
0,890609273994403
0,866655810243992
0,764555634431363
0,763914096297513
0,768134790344289
0,995398848912816
0,909176313489146
0,998756508861776
0,998615222471149
0,906113798896803
0,767537785041396
0,76457121299302
0,764989782435517
0,995398848912816
0,766562831338068
0,77336184354025
0,765822285242822
0,998650488431321
0,999157725731299
0,778059748067972
0,90487483150516
0,819714346629608
0,807086189485267
0,871379099304648
0,764029496757617
0,905271687761411
0,770737524918959
0,764555634431363
0,866655810243992
0,995398848912816
0,763914096297513
0,806243044752969
0,785802871467487
0,999117018182093
0,819714346629608
0,767093006137094
0,911504664799982
0,765822285242822
0,764555634431363
0,768127584465744
0,82391219725658
0,763914096297513
0,995398848912816
0,764626672030855
0,879808172889241
0,998650488431321
0,783748414926841
0,925941450223775
0,999117018182093
0,999472274941271
0,809367625538633
0,999436263006053
0,785275633975592
0,98547755004563
0,766079671365678
0,944987332252328
0,854758990407486
0,995398848912816
0,834663139856755
0,998650488431321
0,77559930669169
0,91349128324234
0,998733984517071
0,822597229208399
0,792593430751446
0,790437795169221
0,88460063123359
0,824735680957578
0,764555634431363
0,766562831338068
0,764989782435517
0,866655810243992
0,998615222471149
0,852297593766713
0,868354524501226
0,995398848912816
0,819448550682859
0,999480465664684
0,84643404619628
0,809367625538633
0,903062126596088
0,763998376524016
0,999117018182093
0,998650488431321
0,780405554553076
0,791922941639184
0,799838954181338
0,999157725731299
0,796650133668752
0,805775920008447
0,866655810243992
0,777429702698716
0,763914096297513
0,998733984517071
0,995398848912816
0,764770578303883
0,820132498207267
0,98547755004563
0,788119267871745
0,995398848912816
0,771149080138558
0,777309862058276
0,866655810243992
0,781912233217543
0,768127584465744
0,995398848912816
0,998756508861776
0,763948671115313
0,998615222471149
0,767537785041396
0,866655810243992
0,764707095155711
0,998650488431321
0,784292605124754
0,915138154971012
0,995398848912816
0,764555634431363
0,763914096297513
0,879808172889241
0,773941417563554
0,999157725731299
0,828372077183583
0,998756508861776
0,998650488431321
0,779522061176483
0,773965087050635
0,995398848912816
0,998650488431321
0,775784972175724
0,814962334736516
0,999571565236326
0,771266413664462
0,944987332252328
0,781611755446411
0,872430169549136
0,978013695503092
0,999117018182093
0,668345163947784
0,703698128728356
0,722679725378721
0,811163194762265
0,764555634431363
0,763914096297513
0,995398848912816
0,995398848912816
0,778059748067972
0,998650488431321
0,866655810243992
0,974074784407122
0,998615222471149
0,895958585067366
0,976209541102497
0,776450825358773
0,770661309832325
0,882132922549888
0,818515555821585
0,999171971807613
0,999885086946209
0,805547471196025
0,764989782435517
0,764555634431363
0,905236384781247
0,859523491104111
0,763914096297513
0,995398848912816
0,998650488431321
0,764989782435517
0,764555634431363
0,916315572753346
0,763914096297513
0,995398848912816
0,866655810243992
0,998650488431321
0,783492860384567
0,768134790344289
0,764989782435517
0,845572088870483
0,8249809138913
0,833405865332357
0,995398848912816
0,866655810243992
0,807769111922406
0,771893866852599
0,99915664040478
0,972486056764662
0,944987332252328
0,769052638138537
0,798383942837335
0,866655810243992
0,974074784407122
0,995398848912816
0,952228369185642
0,998615222471149
0,77103527267255
0,811581117330419
0,801740618609564
0,766079671365678
0,801776197421772
0,998650488431321
0,791922941639184
0,999472440875605
0,825387297485694
0,866655810243992
0,764555634431363
0,855979705110623
0,763914096297513
0,898805579304318
0,990074853033922
0,825683521323421
0,792593430751446
0,99658647731737
0,99915664040478
0,998615222471149
0,845572088870483
0,788997313395753
0,768134790344289
0,766727310632001
